date,corridor_BY,corridor_DE,corridor_DZ,corridor_LY,corridor_NO,corridor_RU-Baltic,corridor_TR,corridor_UA,point_Almería,point_Dornum / NETRA (OGE),point_Dunkerque,point_Easington,point_Emden (EPT1) (GTS),point_Emden (EPT1) (GUD),point_Emden (EPT1) (OGE),point_GCP GAZ-SYSTEM/UA TSO,point_Gela,point_Greifswald / NEL,point_Isaccea (RO) - Orlovka (UA) II,point_Kipi (TR) / Kipi (GR),point_Kipoi,point_Kotlovka,point_Luhamaa,point_Mazara del Vallo,point_St. Fergus,point_Strandzha 2 (BG) / Malkoclar (TR),point_Uzhhorod (UA) - Velké Kapušany (SK),point_VIP Bereg (HU) / VIP Bereg (UA),point_VIP Mediesu Aurit - Isaccea (RO-UA),point_Zeebrugge ZPT
2026-03-26,70.868333,0.0,1050.822161,5.489139,3796.1127758000002,0.0,924.754303,197.55189097,332.936272,716.144135,544.730097,746.935273,89.148683,289.389676,429.9440488,110.5837708,5.489139,0.0,0.0,0.0,367.265576,70.868333,0.0,717.885889,507.109891,557.488727,0.0,86.96812017,0.0,472.710972
2026-03-27,71.148333,0.0,1029.271439,5.457188,3751.6910417,0.0,936.63111,198.07953098000002,332.49452,726.6158806,544.400846,760.970536,74.73043,281.043851,413.74177710000004,110.6648325,5.457188,0.0,0.0,0.0,361.694547,71.148333,0.0,696.776919,470.734071,574.936563,0.0,87.41469848,0.0,479.45365
2026-03-28,79.105,0.0,1028.9805649999998,5.456501,3556.1655768,0.0,887.171373,190.49873035000002,321.374913,706.8596794,503.86138,745.445003,50.387097,282.748398,375.5812914,106.3186558,5.456501,0.0,0.0,0.0,320.474568,79.105,0.0,707.605652,431.670139,566.696805,0.0,84.18007455,0.0,459.612589
2026-03-29,79.189167,0.0,1050.41191,5.455264,3697.5640152,0.0,916.895705,199.14399161,324.413479,747.9261546,516.299577,754.633243,53.636085,308.876008,369.50041860000005,111.37602790000001,5.455264,0.0,0.0,0.0,334.670578,79.189167,0.0,725.998431,464.116982,582.225127,0.0,87.76796370999999,0.0,482.575547
2026-03-30,70.518056,0.0,1046.1639010000001,5.455947,3736.0471009000003,0.0,920.0873690000001,198.22844815,336.398431,741.8591886,517.377428,799.999214,62.18725,287.686557,378.3670463,112.3376581,5.455947,0.0,0.0,0.0,335.07392,70.518056,0.0,709.76547,465.152386,585.013449,0.0,85.89079004999999,0.0,483.418031
2026-03-31,65.340992,0.0,977.788667,5.487143,3726.6725323,0.0,919.967656,188.65550939999997,325.213207,724.9622729,525.914549,766.247049,66.071238,314.437758,374.3134464,105.19985679999999,5.487143,0.0,0.0,0.0,346.500359,65.340992,0.0,652.57546,472.367805,573.467297,0.0,83.4556526,0.0,482.358414
2026-04-01,50.837778,0.0,958.6792539999999,5.461037,3710.7312109,0.0,827.730605,8.2822265,324.896869,748.1202245,514.54096,741.554779,78.543704,275.424074,400.37402039999995,8.2822265,5.461037,0.0,0.0,0.0,346.305511,50.837778,0.0,633.782385,468.856093,481.425094,0.0,0.0,0.0,483.317356
2026-04-02,47.658056,0.0,940.04953,5.462213,3756.2773132,0.0,807.1578830000001,8.37885201,323.259501,747.8925602,501.871881,764.898379,70.759557,290.031442,437.031631,8.37885201,5.462213,0.0,0.0,0.0,345.16872,47.658056,0.0,616.790029,468.472219,461.989163,0.0,0.0,0.0,475.319644
2026-04-03,52.876111,0.0,942.253966,5.459307,3800.6794212,0.0,821.0766,8.4145697,323.300761,743.3287996,542.617023,813.426344,147.208712,229.519313,408.19679260000004,8.4145697,5.459307,0.0,0.0,0.0,345.298948,52.876111,0.0,618.953205,433.029201,475.777652,0.0,0.0,0.0,483.353236
2026-04-04,59.98,0.0,966.228942,5.481151,3773.3037128,0.0,740.8022470000001,8.447225529999999,322.611684,747.6763089,538.168066,790.453084,147.048868,206.622421,431.5579679,8.447225529999999,5.481151,0.0,0.0,0.0,314.652414,59.98,0.0,643.617258,429.689469,426.149833,0.0,0.0,0.0,482.087528
2026-04-05,62.608056,0.0,979.620803,5.521097,3744.3405532,0.0,780.571736,15.971403760000001,321.995711,710.1420957,541.573115,765.452212,168.014813,168.349967,433.6993745,8.3348224,5.521097,0.0,0.0,0.0,345.662384,62.608056,0.0,657.625092,475.155365,434.909352,0.0,7.63658136,0.0,481.953611
2026-04-06,56.825278,0.0,979.796432,5.487011,3793.5829137,0.0,773.394567,10.96632589,322.531162,747.5296171,538.132692,788.662195,200.866866,135.220358,437.0737636,8.37838452,5.487011,0.0,0.0,0.0,345.541079,56.825278,0.0,657.26527,462.983055,427.853488,0.0,2.5879413700000002,0.0,483.114367
2026-04-07,55.965833,0.0,979.6991929999999,5.461717,3778.7731129,0.0,771.9416100000001,2.5716447999999996,321.487823,751.5071191000001,542.469851,816.887561,175.672134,134.585759,438.5342538,0.00163967,5.461717,0.0,0.0,0.0,345.316519,55.965833,0.0,658.21137,513.047377,426.625091,0.0,2.5700051299999997,0.0,406.069058
2026-04-08,49.995833,0.0,971.0375979999999,5.458891,3802.9368369999997,0.0,786.2139609999999,0.0,316.989942,740.9806768,543.441945,751.022237,213.250915,133.571565,437.7362632,0.0,5.458891,0.0,0.0,0.0,345.371048,49.995833,0.0,654.047656,491.791996,440.842913,0.0,0.0,0.0,491.141239
2026-04-09,37.052222,0.0,981.010499,5.469551,3652.8395264,0.0,798.3436300000001,0.0,313.638055,763.8521913,523.836086,641.797912,167.401087,144.011843,439.0216431,0.0,5.469551,0.0,0.0,0.0,345.433392,37.052222,0.0,667.372444,487.193956,452.910238,0.0,0.0,0.0,485.724808
2026-04-10,55.026389,0.0,971.101218,5.478226,3614.0281989,0.0,806.780251,0.0,319.675642,739.1954001,543.724584,653.376009,122.221351,152.927203,445.1663978,0.0,5.478226,0.0,0.0,0.0,345.449332,55.026389,0.0,651.425576,471.665435,461.330919,0.0,0.0,0.0,485.751819
2026-04-11,59.5825,0.0,982.4282000000001,5.466652,3603.2444485,0.0,779.798094,0.0,319.873864,746.0879477000001,535.33458,671.495043,120.05388,145.597079,431.6457148,0.0,5.466652,0.0,0.0,0.0,345.456897,59.5825,0.0,662.554336,471.745015,434.341197,0.0,0.0,0.0,481.285189
2026-04-12,59.747222,0.0,983.3460439999999,5.489674,3608.1533594,0.0,779.100863,0.0,318.833246,750.0065107,525.551298,626.437616,139.494823,147.032063,439.0357437,0.0,5.489674,0.0,0.0,0.0,353.462983,59.747222,0.0,664.512798,503.717524,425.63788,0.0,0.0,0.0,476.877781
2026-04-13,49.891944,0.0,978.740436,5.578808,3612.1506842999997,0.0,778.051386,9.0134955,316.959612,749.2990232999999,540.699617,663.964209,227.229154,0.0,435.424171,9.0134955,5.578808,0.0,0.0,0.0,345.807486,49.891944,0.0,661.780824,516.676599,432.2439,0.0,0.0,0.0,478.857911
2026-04-14,48.241111,0.0,1017.964396,0.0,3895.9755738,0.0,797.548292,9.27765868,314.898461,762.404899,542.697018,653.804506,491.796466,0.0,424.8648038,9.27765868,0.0,0.0,0.0,0.0,345.231106,48.241111,0.0,703.065935,553.663323,452.317186,0.0,0.0,0.0,466.744558
2026-04-15,55.441944,0.0,1022.7643519999999,0.0,3753.9123581,0.0,795.728822,9.508758929999999,311.695007,753.1292559,517.644929,735.761758,335.214208,0.0,436.12649319999997,9.508758929999999,0.0,0.0,0.0,0.0,345.263075,55.441944,0.0,711.069345,502.959886,450.465747,0.0,0.0,0.0,473.075828
2026-04-16,49.948611,0.0,1050.60541,0.0,3622.4767723,0.0,733.011928,9.62978496,339.797848,754.2974101,523.148224,611.803388,331.932493,0.0,431.16517419999997,9.62978496,0.0,0.0,0.0,0.0,346.020865,49.948611,0.0,710.807562,494.666905,386.991063,0.0,0.0,0.0,475.463178
2026-04-17,44.393611,0.0,1059.6852119999999,0.0,3285.9986561,0.0,721.374601,9.3808594,341.636491,710.3857506,506.063175,359.686845,156.677355,154.452318,424.4983095,9.3808594,0.0,0.0,0.0,0.0,345.333243,44.393611,0.0,718.048721,498.309453,376.041358,0.0,0.0,0.0,475.92545
2026-04-18,53.716389,0.0,1046.750141,0.0,3443.0760225999998,0.0,733.0271700000001,19.82612653,335.955083,743.3621367999999,525.555155,429.080544,125.819315,214.288164,427.0492658,9.41042504,0.0,0.0,0.0,0.0,339.693346,53.716389,0.0,710.795058,500.959439,393.333824,0.0,10.41570149,0.0,476.962003
2026-04-19,61.665278,0.0,1058.014522,0.0,3448.0425558,0.0,727.409634,14.35067231,337.394702,739.5785911,525.769525,417.005381,136.933087,221.690434,428.9736707,9.4042463,0.0,0.0,0.0,0.0,339.757368,61.665278,0.0,720.61982,503.662031,387.652266,0.0,4.94642601,0.0,474.429836
2026-04-20,65.297222,0.0,1061.56723,0.0,3337.6781093,0.0,694.0851230000001,0.78797498,342.248288,736.2134552,507.0844,385.34878,200.976485,184.009043,395.6709621,0.78797498,0.0,0.0,0.0,0.0,339.751229,65.297222,0.0,719.318942,512.504472,354.333894,0.0,0.0,0.0,415.870512
2026-04-21,59.848611,0.0,1014.77475,0.0,2772.4246046999997,0.0,707.599251,11.37474765,342.261655,703.2428579,339.0721,78.127492,119.909046,175.26211,407.7903528,0.0,0.0,0.0,0.0,0.0,339.929668,59.848611,0.0,672.513095,477.149843,367.669583,0.0,11.37474765,0.0,471.870803
2026-04-22,50.415278,0.0,1009.1212350000001,0.0,3236.0831667,0.0,743.564709,6.318215009999999,339.333065,712.0552711,505.831982,384.900814,138.213323,181.434806,429.7110106,0.0,0.0,0.0,0.0,0.0,345.34104,50.415278,0.0,669.78817,411.079299,398.223669,0.0,6.318215009999999,0.0,472.856661
2026-04-23,52.330556,0.0,1009.529037,0.0,3421.144956,0.0,737.0725150000001,0.0,339.303256,724.0882502000001,524.987083,477.581626,159.128167,184.216089,408.5063248,0.0,0.0,0.0,0.0,0.0,342.328182,52.330556,0.0,670.225781,464.084541,394.744333,0.0,0.0,0.0,478.552875
2026-04-24,56.332222,0.0,1046.75881,0.0,3356.926269,0.0,780.715694,0.007037890000000001,340.118492,724.5041503,530.134163,372.062968,209.197214,174.409717,412.9866877,0.007037890000000001,0.0,0.0,0.0,0.0,341.889292,56.332222,0.0,706.640318,465.71315,438.826402,0.0,0.0,0.0,467.918219
2026-04-25,64.8025,0.0,1074.012263,0.0,3397.6731473,0.0,755.2142550000001,8.786618279999999,336.991987,745.1110183999999,540.948698,415.861077,129.197527,183.461949,432.13731989999997,8.786618279999999,0.0,0.0,0.0,0.0,330.956789,64.8025,0.0,737.020276,475.075711,424.257466,0.0,0.0,0.0,475.879847
2026-04-26,58.8875,0.0,1078.183326,0.0,3415.581648,0.0,741.965138,8.950804980000001,338.159415,749.9963032999999,539.993336,437.806469,116.280373,181.792942,434.3091037,8.950804980000001,0.0,0.0,0.0,0.0,331.036277,58.8875,0.0,740.023911,480.455943,410.928861,0.0,0.0,0.0,474.947178
2026-04-27,48.594722,0.0,1076.100985,5.47688,3435.3177165,0.0,765.839834,8.03938053,338.650755,743.3546749,531.230075,447.788553,146.612767,147.103091,441.8021426,8.03938053,5.47688,0.0,0.0,0.0,341.889712,48.594722,0.0,737.45023,501.988169,423.950122,0.0,0.0,0.0,475.438244
2026-04-28,47.769444,0.0,1082.566252,5.462772,3388.150788,0.0,762.899947,8.112173049999999,339.379862,714.4225802000001,527.825776,396.967578,145.868491,173.302381,428.4030188,8.112173049999999,5.462772,0.0,0.0,0.0,341.945089,47.769444,0.0,743.18639,526.861399,420.954858,0.0,0.0,0.0,474.499564
2026-04-29,46.855278,0.0,1092.951472,5.469614,3520.3737612,0.0,767.993029,27.31113625,340.670645,731.7795295,541.971072,465.403809,127.952946,253.848649,406.0888107,9.93813625,5.469614,0.0,0.0,0.0,347.599427,46.855278,0.0,752.280827,515.132211,420.393602,0.0,17.373,0.0,478.196734
2026-04-30,46.979509,0.0,1074.724804,21.886756,3273.3104044,0.0,773.615956,9.66506115,338.510188,720.5635893,516.740903,374.208223,114.579843,164.847037,400.05479510000004,9.66506115,21.886756,0.0,0.0,0.0,353.085851,46.979509,0.0,736.214616,505.792842,420.530105,0.0,0.0,0.0,476.523172
2026-05-01,52.947222,0.0,1011.1399039999999,21.80126,3183.8174861,0.0,784.509328,10.38602669,339.394258,733.4425477000001,517.681092,296.173511,128.647928,149.629653,387.27774639999996,10.38602669,21.80126,0.0,0.0,0.0,344.419737,52.947222,0.0,671.745646,494.430077,440.089591,0.0,0.0,0.0,476.534931
2026-05-02,55.497778,0.0,1004.8912720000001,21.81705,3307.4927040000002,0.0,778.010271,17.01882259,339.337466,714.6215781000001,495.927071,357.86466,274.760403,257.402984,259.8527269,10.57481352,21.81705,0.0,0.0,0.0,349.912452,55.497778,0.0,665.553806,470.598895,428.097819,0.0,6.44400907,0.0,476.464386
2026-05-03,58.051389,0.0,1002.2254869999999,10.980774,3137.4341275,0.0,778.882842,13.942059700000001,339.237379,709.2817232000001,450.681301,279.594943,260.815808,257.75544,260.9787953,10.35405431,10.980774,0.0,0.0,0.0,355.448654,58.051389,0.0,662.988108,442.465267,423.434188,0.0,3.58800539,0.0,475.86085
2026-05-04,52.122778,0.0,1007.9908580000001,32.798068,3250.6176937,0.0,792.550572,9.83958808,339.028924,723.1741194,514.720007,343.954992,245.714597,233.598199,277.6859763,9.83958808,32.798068,0.0,0.0,0.0,344.472136,52.122778,0.0,668.961934,437.090639,448.078436,0.0,0.0,0.0,474.679164
2026-05-05,55.914722,0.0,1009.6985280000001,27.265272,3216.5205077,0.0,792.146689,16.55911527,339.028971,720.3480627,510.913091,303.697406,252.180782,224.182492,274.227462,9.33811443,27.265272,0.0,0.0,0.0,349.709173,55.914722,0.0,670.669557,452.881245,442.437516,0.0,7.221000839999999,0.0,478.089967
2026-05-06,58.477222,0.0,1005.4575319999999,48.945694,3094.8713377,0.0,793.614556,9.69867976,337.83792,715.7319234,535.786936,283.490085,221.051206,155.855796,279.5059673,9.69867976,48.945694,0.0,0.0,0.0,351.034037,58.477222,0.0,667.619612,428.650235,442.580519,0.0,0.0,0.0,474.799189
2026-05-07,54.617222,0.0,1053.250296,38.174183,3123.6543351,0.0,826.882201,16.70625215,334.193602,702.1276767999999,441.01723,419.02057,225.045772,134.147502,275.6093573,9.59026384,38.174183,0.0,0.0,0.0,344.782463,54.617222,0.0,719.056694,450.261788,482.099738,0.0,7.11598831,0.0,476.424439
2026-05-08,40.446389,0.0,1049.8134260000002,49.440888,3309.6060391,0.0,795.830356,9.62030606,341.002657,740.8577034,506.794045,469.110263,212.165055,169.84613,287.5907527,9.62030606,49.440888,0.0,0.0,0.0,322.150926,40.446389,0.0,708.810769,444.575165,473.67943,0.0,0.0,0.0,478.666925
2026-05-09,44.018889,0.0,1059.164174,27.567257,3231.6636482,0.0,822.887596,16.778038650000003,338.954376,728.1953969,510.472828,403.62677,301.99893,159.967048,227.4843873,9.537033710000001,27.567257,0.0,0.0,0.0,340.881221,44.018889,0.0,720.209798,421.806321,482.006375,0.0,7.241004940000001,0.0,478.111967
2026-05-10,54.0,0.0,1062.6179889999999,10.894318,3234.3269056,0.0,824.671488,9.6596725,340.78171,727.2446063,523.527157,412.468544,309.063236,141.420694,228.7152373,9.6596725,10.894318,0.0,0.0,0.0,346.554838,54.0,0.0,721.836279,415.695778,478.11665,0.0,0.0,0.0,476.191653
2026-05-11,55.193889,0.0,1059.951294,16.343643,3283.061584,0.0,840.650086,16.91262927,340.435835,736.0431736,525.56486,449.128192,263.31565,160.090883,279.13773139999995,9.83560975,16.343643,0.0,0.0,0.0,346.527084,55.193889,0.0,719.515459,394.373111,494.123002,0.0,7.0770195199999995,0.0,475.407983
2026-05-12,59.524167,0.0,1057.025394,10.916672,3281.6774699000002,0.0,847.444439,0.0387368,341.559175,724.9185346,524.362584,441.262793,268.855438,171.26445,263.3686313,0.0387368,10.916672,0.0,0.0,0.0,347.786953,59.524167,0.0,715.466219,409.030856,499.657486,0.0,0.0,0.0,478.614183
2026-05-13,51.775556,0.0,1058.6730870000001,2.825787,3301.3585912999997,0.0,858.786202,7.36498818,341.026611,748.2231733,540.338859,615.588941,0.411408,159.306909,303.49925,0.0,2.825787,0.0,0.0,0.0,357.566011,51.775556,0.0,717.646476,456.533973,501.220191,0.0,7.36498818,0.0,477.456078
2026-05-14,52.664167,0.0,1065.8773059999999,2.751377,3299.6748091,0.0,854.653521,0.0,341.785398,620.2343899,513.203445,467.489814,278.331578,159.369549,347.7980972,0.0,2.751377,0.0,0.0,0.0,351.888391,52.664167,0.0,724.091908,435.75778,502.76513,0.0,0.0,0.0,477.490156
2026-05-15,55.825556,0.0,1067.581409,2.742869,3302.6372123,0.0,842.879402,30.52176943,340.438035,616.7306969,505.242711,474.38243,303.418325,158.906064,346.56461939999997,30.52176943,2.742869,0.0,0.0,0.0,346.459136,55.825556,0.0,727.143374,419.412805,496.420266,0.0,0.0,0.0,477.979561
2026-05-16,56.619722,0.0,1068.0173399999999,2.735964,3160.4764025,0.0,840.3649350000001,7.76399194,342.214303,550.1978826000001,442.764511,434.907993,323.36505,156.269549,363.14759089999995,0.0,2.735964,0.0,0.0,0.0,346.594224,56.619722,0.0,725.803037,412.016301,493.770711,0.0,7.76399194,0.0,477.807525
2026-05-17,52.729444,0.0,1009.794628,2.736217,3203.7093695000003,0.0,833.875422,0.0,341.140538,533.5036095,512.342523,426.313741,310.850694,155.638061,369.139118,0.0,2.736217,0.0,0.0,0.0,346.203764,52.729444,0.0,668.65409,418.603885,487.671658,0.0,0.0,0.0,477.317738
2026-05-18,55.913611,0.0,962.464611,2.738999,3162.0876968,0.0,845.126184,8.332858009999999,341.759811,538.2884773999999,418.297503,457.481582,354.593312,169.466811,328.5169514,8.332858009999999,2.738999,0.0,0.0,0.0,346.29114,55.913611,0.0,620.7048,417.887149,498.835044,0.0,0.0,0.0,477.555911
2026-05-19,52.898611,0.0,992.5400379999999,10.928541,3187.0805324,0.0,865.416113,10.045077580000001,342.502013,547.7693272,458.521412,405.327425,391.443159,173.997694,324.7484422,10.045077580000001,10.928541,0.0,0.0,0.0,354.522244,52.898611,0.0,650.038025,407.545384,510.893869,0.0,0.0,0.0,477.727689
2026-05-20,56.463056,0.0,1041.187695,16.432574,1985.1842713,0.0,861.91561,10.16968943,342.093881,633.7477518,0.0,234.654854,56.276044,67.491515,114.6500115,10.16968943,16.432574,0.0,0.0,0.0,346.322969,56.463056,0.0,699.093814,437.364769,515.592641,0.0,0.0,0.0,440.999326
2026-05-21,53.743333,0.0,1042.983761,16.482845,2574.1210016,0.0,857.34215,17.31755751,342.505964,576.6001727,152.750728,183.631625,295.422666,146.127117,345.3843899,10.12955367,16.482845,0.0,0.0,0.0,351.722434,53.743333,0.0,700.477797,401.640997,505.619716,0.0,7.1880038399999995,0.0,472.563306
2026-05-22,53.716944,0.0,1040.506711,16.518163,2843.5231222,0.0,867.269994,11.08783047,342.068105,519.8342931,442.193963,231.073713,294.453358,151.892198,392.71421610000004,11.08783047,16.518163,0.0,0.0,0.0,346.491903,53.716944,0.0,698.438606,337.518642,520.778091,0.0,0.0,0.0,473.842739
2026-05-23,51.814722,0.0,1050.33113,10.974329,3172.3658305,0.0,851.7693300000001,11.591694039999998,342.480058,636.0839227,517.236597,293.264509,231.867005,152.166984,410.1248598,11.591694039999998,10.974329,0.0,0.0,0.0,346.717711,51.814722,0.0,707.851072,453.948847,505.051619,0.0,0.0,0.0,477.673106
2026-05-24,49.842778,0.0,1061.40472,10.981795,3187.7389033,0.0,847.725171,11.81772942,338.032984,670.1744296,481.130881,329.49632,182.414117,224.323172,412.2590447,11.81772942,10.981795,0.0,0.0,0.0,346.210177,49.842778,0.0,723.371736,410.405714,501.514994,0.0,0.0,0.0,477.535225
2026-05-25,60.313333,0.0,1061.900725,16.437058,3225.8524981,0.0,842.557139,11.274951810000001,343.030887,648.7475564,500.057576,371.246445,185.91436,230.653342,411.8341867,11.274951810000001,16.437058,0.0,0.0,0.0,329.744328,60.313333,0.0,718.869838,397.951571,512.812811,0.0,0.0,0.0,479.447461
2026-05-26,55.136111,0.0,1060.943365,5.475508,3336.87084,0.0,857.046601,20.9796129,342.056477,643.3712201000001,523.821112,423.057688,202.998119,224.16973,399.22474689999996,10.21260434,5.475508,0.0,0.0,0.0,346.307163,55.136111,0.0,718.886888,441.36253,510.739438,0.0,10.76700856,0.0,478.865694
2026-05-27,52.438333,0.0,1060.149223,5.471263,3391.0761493,0.0,864.608298,9.84789076,342.497648,639.3835036,530.475261,427.586378,198.468337,224.24365,425.46148469999997,9.84789076,5.471263,0.0,0.0,0.0,346.259412,52.438333,0.0,717.651575,465.811507,518.348886,0.0,0.0,0.0,479.646028
2026-05-28,56.037222,0.0,1060.055373,5.491284,3412.2346865,0.0,875.774782,17.13118427,341.59471,628.9188779,519.778287,477.973906,186.108646,224.122305,425.5163556,9.97719912,5.491284,0.0,0.0,0.0,357.412516,56.037222,0.0,718.460663,470.461106,518.362266,0.0,7.1539851500000005,0.0,479.355203
2026-05-29,50.981944,0.0,1059.214311,16.424938,3250.9934672,0.0,881.4878980000001,9.96454874,342.611742,613.9031485,540.291467,396.844169,244.726076,140.243433,399.1783337,9.96454874,16.424938,0.0,0.0,0.0,357.397179,50.981944,0.0,716.602569,434.955976,524.090719,0.0,0.0,0.0,480.850864
2026-05-30,47.837222,0.0,1058.4628480000001,11.117081,3208.0466917000003,0.0,865.560198,17.42864244,341.858645,475.9993571,535.21384,404.811262,336.303904,147.410923,392.65007560000004,10.0296565,11.117081,0.0,0.0,0.0,346.224337,47.837222,0.0,716.604203,435.666772,519.335861,0.0,7.39898594,0.0,479.990558
2026-05-31,50.542855,0.0,1058.0511390000001,11.037243,3203.304772,0.0,861.2009280000001,12.89338356,342.786873,478.7177128,539.902269,399.507944,334.464244,147.229487,392.60431919999996,9.33838652,11.037243,0.0,0.0,0.0,346.359351,50.542855,0.0,715.264266,433.680682,514.841577,0.0,3.55499704,0.0,477.198114
2026-06-01,57.728333,0.0,1027.045939,16.654459,3141.4339411,0.0,826.685338,9.21479291,341.755446,504.93475839999996,434.494327,430.771468,319.162341,134.820158,390.6018317,9.21479291,16.654459,0.0,0.0,0.0,346.198669,57.728333,0.0,685.290493,449.017121,480.486669,0.0,0.0,0.0,477.631936
2026-06-02,55.374722,0.0,1006.054577,11.125974,3303.3309678,0.0,345.43098,9.27274454,338.622802,480.8226987,536.483607,417.099535,327.686642,162.26404,406.98099210000004,9.27274454,11.125974,0.0,0.0,0.0,345.43098,55.374722,0.0,667.431775,494.363117,0.0,0.0,0.0,0.0,477.630336
2026-06-03,53.089722,0.0,985.193127,11.079166,3310.2603584,0.0,345.234898,9.33276735,337.758475,562.8421656,526.47708,527.498712,342.759846,167.513423,395.4050988,9.33276735,11.079166,0.0,0.0,0.0,345.234898,53.089722,0.0,647.434652,308.686155,0.0,0.0,0.0,0.0,479.077878
2026-06-04,54.960278,0.0,992.9108180000001,11.012436,3473.0752555999998,0.0,345.415727,9.244875630000001,338.764753,536.9298611,543.518752,669.147962,323.157254,170.640334,388.0456225,9.244875630000001,11.012436,0.0,0.0,0.0,345.415727,54.960278,0.0,654.146065,364.739373,0.0,0.0,0.0,0.0,476.896097
2026-06-05,47.482778,0.0,993.6938190000001,10.988056,3512.9253734,0.0,345.636798,8.972156380000001,337.768991,552.7796416,538.454882,678.976572,321.491497,170.616484,424.5196148,8.972156380000001,10.988056,0.0,0.0,0.0,345.636798,47.482778,0.0,655.924828,348.09506,0.0,0.0,0.0,0.0,477.991622
2026-06-06,48.571389,0.0,998.453838,5.502536,3562.6692353,0.0,345.530277,9.269705720000001,337.877619,546.2405728,536.460451,721.295524,349.180885,152.496852,432.9779005,9.269705720000001,5.502536,0.0,0.0,0.0,345.530277,48.571389,0.0,660.576219,346.247817,0.0,0.0,0.0,0.0,477.769233
2026-06-07,52.373333,0.0,1009.8539989999999,5.525244,3617.1478692,0.0,482.144907,9.53635265,337.684223,570.904778,536.675904,744.693807,338.236332,161.237721,434.2613742,9.53635265,5.525244,0.0,0.0,0.0,345.572088,52.373333,0.0,672.169776,350.391053,136.572819,0.0,0.0,0.0,480.7469
2026-06-08,66.659722,0.0,993.253281,5.520989,3735.4511056,0.0,584.54895,9.91871916,337.743582,652.9430849,536.684551,745.381853,361.215827,218.927014,351.53911669999997,9.91871916,5.520989,0.0,0.0,0.0,345.553487,66.659722,0.0,655.509699,388.559306,238.995463,0.0,0.0,0.0,480.200353
2026-06-09,53.234444,0.0,989.857685,16.554323,3778.9591646999997,0.0,691.996082,9.93810485,336.563686,671.4560832999999,538.347083,728.570569,349.170368,222.95922,365.4515394,9.93810485,16.554323,0.0,0.0,0.0,345.310402,53.234444,0.0,653.293999,419.182151,346.68568,0.0,0.0,0.0,483.822151
2026-06-10,53.073611,0.0,980.711688,11.030297,3416.0218777,0.0,841.030677,9.77193136,336.488925,682.8649644,345.077071,541.238131,354.974092,216.087681,357.5373023,9.77193136,11.030297,0.0,0.0,0.0,345.251803,53.073611,0.0,644.222763,433.744405,495.778874,0.0,0.0,0.0,484.498231
2026-06-11,55.843056,0.0,984.089601,16.467743,3052.2132398,0.0,881.454565,6.309000000000001e-05,336.384544,695.8709368,419.114334,184.292906,340.166779,218.005498,292.152033,6.309000000000001e-05,16.467743,0.0,0.0,0.0,352.868182,55.843056,0.0,647.705057,426.059981,528.586383,0.0,0.0,0.0,476.550772
2026-06-12,56.384722,0.0,1005.1423930000001,16.476875,3390.641205,0.0,843.099433,0.0,336.960793,666.907308,533.583228,397.342817,289.47785,222.83959,354.480378,0.0,16.476875,0.0,0.0,0.0,352.733208,56.384722,0.0,668.1816,461.910992,490.366225,0.0,0.0,0.0,464.099042
2026-06-13,50.087222,0.0,999.864153,5.494623,3379.2436176,0.0,779.000392,0.0,336.537768,685.4259362,532.618462,302.707517,237.821477,265.882515,394.26036539999996,0.0,5.494623,0.0,0.0,0.0,346.525118,50.087222,0.0,663.326385,488.057978,432.475274,0.0,0.0,0.0,472.469367
2026-06-14,52.783333,0.0,1011.325589,5.494703,3295.4755283,0.0,796.9999150000001,0.00296979,336.350807,669.7178145,526.341022,230.17482,224.67976,265.956133,375.0161008,0.00296979,5.494703,0.0,0.0,0.0,353.130688,52.783333,0.0,674.974782,530.329603,443.869227,0.0,0.0,0.0,473.260275
2026-06-15,50.067222,0.0,981.023432,16.467988,3431.5297336,0.0,853.526349,8.53533666,336.462593,666.8910681,521.52267,389.772357,200.064528,313.566766,333.1071125,8.53533666,16.467988,0.0,0.0,0.0,370.971719,50.067222,0.0,644.560839,535.853226,482.55463,0.0,0.0,0.0,470.752006
2026-06-16,51.451944,0.0,985.755791,21.951892,3377.7361341,0.0,833.7245170000001,19.58677844,334.423693,626.5927444,499.693039,418.178846,237.843292,300.044283,313.7966987,8.80777844,21.951892,0.0,0.0,0.0,364.739048,51.451944,0.0,651.332098,516.499289,468.985469,0.0,10.779,0.0,465.087942
2026-06-17,51.015278,0.0,993.505372,16.461741,3295.2112406,0.0,854.552274,8.97942569,333.885261,620.3141332,514.516624,305.754609,269.873256,266.521586,352.7398814,8.97942569,16.461741,0.0,0.0,0.0,386.878897,51.015278,0.0,659.620111,488.09752,467.673377,0.0,0.0,0.0,477.393631
2026-06-18,52.877778,0.0,976.506185,11.066024,3442.7058811,0.0,854.6377640000001,9.40589612,336.813105,620.8182699,530.708387,427.530385,281.124511,300.658515,301.2165592,9.40589612,11.066024,0.0,0.0,0.0,382.196703,52.877778,0.0,639.69308,500.286371,472.441061,0.0,0.0,0.0,480.362883
2026-06-19,49.891389,0.0,965.85631,10.95788,3397.9976562,0.0,860.513463,9.12784807,335.97925,621.6336217,523.594057,378.198581,258.84114,295.878872,332.0048515,9.12784807,10.95788,0.0,0.0,0.0,382.036841,49.891389,0.0,629.87706,507.490908,478.476622,0.0,0.0,0.0,480.355625
